"HH_ID"	"Member_Age_Orig"	"Member_ID"	"Member_Gender_Orig"	"HEIGHT"	"WEIGHT"	"Mod_act"	"Vig_act"
5174	31	375	2	5.8	270	14	 
5174	33	2556	1	6.2	325	7	 
5174	3	4039	2	3	35	 	3
5179	58	5706	1	5.4	158	4	 
5179	57	6598	2	5	125	5	 
5183	57	5707	1	5.11	170	 	5
5183	55	6599	2	5.2	130	 	2
5187	65	376	1	5.8	160	4	4
5187	64	2557	2	5.2	125	4	4
5210	76	5712	2	 	 	 	 
5210	50	6601	2	 	 	 	 
5211	44	5713	1	6.2	202	40	60
5211	38	6602	2	6	156	60	40
5211	20	7222	2	5.1	202	60	40
5211	16	7507	2	5.9	145	2	0
5211	12	7672	2	5.2	140	20	2
5211	3	7726	2	3.2	32	10	0
5211	2	7740	1	2.1	28	10	0
5222	49	5716	1	5.1	200	 	6
5222	49	6604	2	5.3	130	 	6
5222	28	7223	1	5.4	150	 	3
5222	23	7508	1	6	200	5	10
5230	89	5717	2	5.1	145	5	 
5230	 	7773	1	6	205	20	 
5234	68	379	2	5.5	168	7	 
5234	68	2559	1	5.9	220	7	 
5235	79	380	1	 	 	 	 
5235	76	2560	2	 	 	 	 
5236	61	381	1	6	210	60	5
5236	63	2561	2	5.4	210	55	0
5236	19	4040	1	6	145	35	0
5236	17	5015	2	5	175	20	0
5244	33	382	1	5.9	165	30	20
5244	30	2562	2	5.5	120	15	0
5268	75	5719	1	5.6	138	4	 
5268	73	6605	2	5.3	135	10	 
5277	41	384	1	6.1	195	3	 
5277	40	2563	2	5.4	115	5	5
5277	15	4041	1	5.1	140	5	3
5277	13	5016	1	5.5	120	5	3
5278	 	5261	 	6.1	200	6	 
5278	55	5268	2	5.5	148	 	10
5283	59	1727	1	5.1	185	 	 
5283	59	3578	2	5.7	135	 	 
5283	29	4491	2	5.5	125	 	 
5285	31	386	2	5.5	220	21	5
5285	29	2565	1	6.2	240	40	5
5285	10	4043	2	5	101	20	6
5285	6	5018	2	4.5	64	20	5
5300	47	5720	1	5.9	185	40	16
5300	45	6606	2	5.5	200	10	2
5300	17	7224	1	5.11	140	40	16
5300	13	7509	1	5.6	135	40	16
5307	55	5721	1	6.3	225	50	 
5307	52	6607	1	5.2	120	30	 
5309	48	1728	2	5.2	175	10	1
5321	76	1729	2	5.7	132	5	 
5321	78	3579	1	6.2	205	6	2
5339	73	388	2	5.6	 	25	 
5339	 	2567	1	5.7	170	5	6
5365	74	1730	1	5.1	163	10	1
5394	85	392	1	5.9	180	20	0
5394	84	2570	2	5.6	150	30	0
5425	29	397	1	6.3	155	3	1
5425	27	2574	2	5.9	165	6	0
5425	3	4048	2	3.2	35	2	2
5426	72	5725	2	5.8	133	3	 
5429	60	5726	1	5.9	220	5	 
5429	57	6611	2	5.5	127	 	 
5429	8	7228	2	 	 	 	 
5430	67	398	2	5.7	180	30	 
5438	41	5727	1	5.11	155	10	4
5438	40	6612	2	5.7	145	25	1
5438	9	7229	2	 	 	 	 
5438	7	7512	1	 	 	 	 
5438	5	7674	2	 	 	 	 
5444	62	5728	2	 	 	 	 
5457	71	5729	2	5.2	165	4	0
5457	74	6613	1	5.8	175	5	0
5458	39	5244	2	5.6	135	8	0
5458	 	5277	 	 	 	 	 
5458	 	5278	 	 	 	 	 
5458	 	5279	 	 	 	 	 
5458	 	5280	 	 	 	 	 
5458	 	5281	 	 	 	 	 
5458	 	5282	 	 	 	 	 
5458	 	5283	 	 	 	 	 
5474	73	400	2	5.1	118	5	2
5480	70	5730	2	5.2	87	35	 
5482	76	5731	2	5.7	150	30	 
5484	66	401	1	5.11	190	2	 
5484	62	2576	2	5.3	145	1	 
5492	30	402	1	6.1	220	8	2
5492	29	2577	2	5.1	155	6	2
5492	2	4049	1	3	35	10	3
5496	70	5732	2	5.9	143	10	 
5496	 	7774	1	5.1	180	9	 
5502	36	5733	1	6.1	235	10	0
5502	37	6614	2	5.6	150	10	0
5502	5	7230	2	3.5	40	 	 
5502	3	7513	1	2.11	30	 	 
5504	 	2006	2	5.5	150	2	0
5504	 	5284	 	5.9	184	7	7
5510	48	5734	1	6	192	7	6
5510	48	6615	2	5.3	137	5	5
5510	18	7231	2	5.5	122	6	8
5510	15	7514	1	5.8	145	7	8
5510	15	7675	2	5.4	108	7	8
5510	10	7728	2	5	85	5	2
5515	64	5735	1	5.1	185	10	1
5515	59	6616	2	5.6	145	5	0
5531	62	405	1	5.8	180	8	 
5531	60	2579	2	5.7	140	8	 
5532	72	5736	2	5.4	130	5	1
5532	74	6617	1	5.8	185	5	8
5552	71	409	1	5.6	140	5	0
5553	48	5738	1	6.1	215	40	5
5553	49	6619	2	5.4	130	20	 
5558	53	410	1	6.1	186	15	3
5558	55	2581	2	5.6	210	10	 
5560	71	5745	1	6	172	30	 
5560	72	6624	2	5.8	150	30	 
5565	71	2007	1	6	 	5	 
5565	70	3800	2	5.6	 	5	 
5574	72	411	1	5.9	178	14	0
5574	68	2582	2	5.7	 	14	0
5576	62	5740	1	5.9	195	20	10
5576	56	6621	2	5.2	145	5	1
5576	20	7232	2	4.9	110	0	0
5588	38	412	1	5.11	172	25	0
5588	38	2583	2	5.1	108	10	3
5588	2	4051	2	 	26	30	0
5589	66	413	1	6.2	245	60	 
5589	65	2584	2	5.5	140	40	 
5589	18	4052	2	5.3	125	20	 
5592	64	1735	2	5.7	164	10	 
5594	74	414	2	5.1	120	10	0
5598	44	415	2	5.8	155	6	1
5598	49	2585	1	6	 	 	 
5598	12	4053	2	 	 	 	 
5598	8	5023	1	 	 	 	 
5599	59	416	1	5.1	140	10	2
5599	 	2586	2	5.2	140	2	 
5600	60	417	1	5.1	192	20	20
5600	59	2587	2	5.7	130	20	8
5601	69	418	2	5.4	145	14	 
5603	48	419	1	6	265	10	12
5603	47	2588	2	5.5	150	10	10
5603	19	4054	1	6	220	25	 
5603	14	4787	1	4.2	62	20	 
5603	16	5024	1	5.1	180	20	 
5604	56	1736	2	5.3	130	50	7
5604	55	3581	1	5.1	160	40	16
5605	67	420	2	5.4	175	30	4
5611	50	421	1	6.2	230	10	2
5611	41	2589	2	5.7	200	10	6
5611	15	4055	1	6.3	245	10	10
5611	7	5025	2	4.2	60	2	10
5615	56	5741	1	6.1	190	4	3
5615	50	6622	2	5.7	136	6	3
5615	16	7233	2	5.9	164	4	1
5615	13	7515	2	5.5	190	3	0
5617	75	422	1	 	 	 	 
5617	69	2590	2	 	 	 	 
5619	55	1737	1	6	270	50	1
5619	52	3582	2	5.8	150	80	2
5619	25	4493	2	5.9	130	80	2
5627	60	424	1	6.5	235	7	0
5627	57	2592	2	5.2	 	7	10
5642	51	426	1	6.1	240	5	1
5642	52	2593	2	5.1	130	6	6
5653	35	427	1	6.2	180	15	4
5653	36	2594	2	5.8	135	15	8
5653	8	4056	2	4	50	15	10
5653	5	5026	1	3.6	40	15	10
5654	88	5744	2	5.3	128	35	 
5661	78	5746	1	5.7	185	5	0
5661	73	6625	2	5.2	145	2	 
5665	52	428	1	5	205	12	4
5665	 	5312	 	4.1	90	20	 
5665	 	5313	 	5.1	120	20	 
5676	42	429	1	5.6	295	1	0
5676	16	2595	2	5.1	120	1	5
5680	57	430	1	6.1	216	10	4
5680	53	2596	2	5.7	170	8	3
5690	63	431	2	5.6	139	10	 
5692	59	5747	2	5.3	130	15	5
5692	49	6626	1	6.3	210	20	4
5711	42	1739	1	6	160	18	2
5711	43	3584	2	5.6	105	9	6
5711	 	4495	1	4.1	42	60	60
5714	67	433	2	5.2	225	14	0
5715	74	434	1	5.9	165	8	 
5715	71	2598	2	5.2	150	8	 
5715	29	4058	1	6	170	10	 
5716	44	1740	1	6	190	20	12
5716	12	2290	2	5.3	87	25	10
5716	46	3585	2	5.5	130	30	7
5716	15	4496	1	5.8	125	15	10
5721	66	435	1	5.1	184	20	 
5721	65	2599	2	5.6	168	15	 
5721	36	4059	2	5.5	 	15	 
5722	67	1741	1	5.11	210	20	 
5722	59	3586	2	 	 	 	 
5724	36	5748	2	5.4	200	10	 
5729	69	436	1	5.8	170	20	5
5729	67	2600	2	5.2	150	30	5
5730	70	437	1	5.7	200	25	 
5730	62	2601	2	5.6	190	12	 
5730	37	4060	1	5.9	150	 	12
5736	51	438	1	5.9	155	6	 
5736	49	2602	2	5.6	135	8	 
5736	16	4061	2	5	96	8	6
5737	75	5749	1	5.8	185	40	0
5737	49	6627	2	5.1	215	40	0
5739	35	5750	1	5.9	150	40	10
5739	35	6628	2	5.7	155	5	7
5739	8	7234	2	4.1	44	20	4
5739	7	7516	1	3.1	46	15	4
5739	1	7676	1	2.1	27	20	20
5743	46	439	1	5.9	214	8	3
5743	44	2603	2	5.6	213	10	3
5743	21	4062	1	6.2	254	10	2
5743	18	4789	1	5.11	156	8	5
5743	19	5028	1	5.1	160	4	5
5746	36	440	2	5.5	230	10	2
5746	31	2604	1	5.1	145	8	2
5746	7	4063	1	3.1	60	12	8
5746	4	5029	2	3.2	32	14	2
5749	51	441	1	5.1	190	20	4
5749	49	2605	2	5.7	170	5	0
5749	24	4064	2	5.7	170	2	0
5751	51	442	1	5.9	255	40	20
5751	51	2606	2	5	 	55	0
5751	17	4065	1	5.8	190	30	10
5752	43	1742	2	5.9	150	4	2
5752	39	3587	1	5.8	220	4	 
5756	52	443	1	5.7	275	5	0
5756	47	2607	2	5.3	185	15	1
5760	56	444	1	5.9	145	10	3
5760	52	2608	2	5.6	125	10	 
5762	55	445	1	6.3	235	4	1
5762	53	2609	2	5.7	170	4	1
5762	17	4066	1	6	175	2	2
5763	70	5751	1	5.1	200	11	6
5763	65	6629	2	 	 	 	 
5764	73	446	1	5.8	180	21	10
5764	68	2610	2	5.2	130	10	 
5767	75	447	2	5.3	140	5	1
5767	71	5314	1	5.1	180	5	5
5779	75	448	1	5.1	180	30	10
5779	69	2611	2	5.4	140	10	6
5780	53	449	1	5.1	175	8	2
5780	54	2612	2	5.3	120	8	0
5783	72	5752	2	5.7	175	15	 
5787	61	450	1	5.4	179	6	0
5787	59	2613	2	5.4	13	6	0
5799	58	451	1	5.9	185	6	0
5799	56	2614	2	5.2	165	4	0
5801	53	5753	1	6.3	270	2	3
5801	53	6630	2	5.2	128	2	3
5805	35	5754	2	5.6	140	50	0
5805	41	6631	1	5.11	220	40	6
5805	6	7235	2	4.2	 	10	0
5805	3	7517	1	3	 	10	0
5807	58	452	1	5.8	200	60	5
5807	56	2615	2	5.3	140	20	16
5807	22	4067	1	5.9	150	30	30
5807	20	5030	1	5.8	150	30	30
5808	39	453	2	5.7	170	10	3
5808	40	2616	1	6.1	205	5	2
5808	14	4068	2	5.8	160	5	3
5808	12	5031	2	5.4	110	5	5
5810	61	5755	2	5.4	180	6	 
5813	59	454	2	5.2	135	4	8
5813	63	2617	1	5.8	150	4	10
5816	66	5756	1	5.11	185	3	1
5816	61	6632	2	5.7	140	6	3
5821	40	5757	1	6.2	215	5	1
5821	37	6633	2	5.8	150	10	1
5821	11	7236	1	 	60	4	 
5821	10	7518	2	 	70	4	 
5821	1	7677	2	 	 	 	 
5826	49	5758	2	5.5	250	15	6
5828	46	455	1	5.7	150	2	3
5828	47	2618	2	5	180	4	3
5829	78	456	1	 	 	 	 
5829	76	2619	2	 	 	 	 
5831	70	5759	1	5.7	150	4	0
5831	62	6634	2	5.7	165	0	0
5836	40	1743	2	5.6	 	8	7
5836	40	3588	2	5.8	150	8	2
5837	68	457	1	5.11	165	4	2
5837	69	2620	2	5.4	128	3	0
5840	72	5760	1	5.7	140	3	 
5840	69	6635	2	5.5	190	4	 
5843	51	458	1	5.1	195	5	1
5843	15	2621	2	4.1	100	5	8
5843	 	5315	 	4.11	115	4	1
5843	 	5316	 	5.5	145	1	1
5849	81	1744	1	5.8	175	40	 
5855	70	5761	2	5.4	130	2	 
5855	70	6636	1	5.9	170	2	 
5856	63	459	2	5.3	130	10	 
5856	68	5317	1	5.7	180	5	 
5857	78	460	2	5.6	125	30	 
5859	56	1745	1	5.6	175	5	1
5859	62	3589	2	5.6	140	2	5
5863	51	1746	1	5.11	200	6	6
5863	51	3590	2	5.6	150	5	2
5863	19	4497	1	6.1	190	10	10
5869	53	461	1	5.8	205	8	3
5869	53	2622	2	5.2	155	4	0
5885	66	462	1	6.2	270	30	 
5892	78	463	1	6	157	7	 
5892	73	2623	2	5.6	143	5	 
5894	60	464	1	5.1	 	20	 
5894	56	2624	2	5	 	5	 
5894	20	4069	1	5.6	 	12	35
5894	16	5032	2	4.1	 	4	4
5897	69	465	1	5.7	189	20	 
5897	64	2625	2	5.6	170	20	 
5914	30	1747	1	6	180	12	0
5914	29	3591	2	5.6	135	5	0
5914	2	4498	2	2.8	30	20	0
5916	70	5762	2	5.7	148	5	 
5916	67	6637	1	5.8	198	30	20
5917	65	1748	1	6.3	230	30	0
5917	66	3592	2	5.4	140	30	0
5917	32	4499	1	6.4	240	40	8
5920	39	466	2	5.5	130	10	 
5920	7	2626	1	4.1	55	20	2
5920	2	4070	1	2.11	32	20	2
5920	39	5033	1	5.1	185	10	 
5923	70	1749	1	5.11	220	4	 
5923	68	3593	2	5.4	203	4	 
5923	39	4500	1	6	189	8	 
5931	66	467	1	5.9	185	4	 
5931	66	2627	2	5.3	170	4	 
5931	24	4071	1	6.1	250	2	 
5932	39	5763	1	6	201	1	1
5932	38	6638	2	5.6	142	1	 
5932	9	7237	2	4.4	59	1	 
5944	84	468	1	5.4	170	10	0
5944	82	2628	2	5.5	119	21	0
5947	67	469	1	5.1	168	4	 
5947	66	2629	2	5.4	136	3	 
5954	58	470	1	5.11	180	15	35
5954	60	2630	2	5.6	150	20	7
5957	41	471	1	6	200	6	2
5957	48	2631	2	5.4	150	14	2
5957	11	4072	2	4	100	10	12
5957	9	5034	2	3.8	90	10	10
5959	80	472	1	5.7	150	20	 
5960	66	5402	1	 	 	 	 
5965	31	1751	2	5.9	150	4	0
5965	32	3595	1	5.11	200	10	1
5967	73	2010	1	5.1	145	8	2
5967	71	3802	2	5.5	300	4	0
5974	69	2009	2	5.2	105	2	2
5974	73	3801	1	5.1	205	2	1
5974	44	4609	2	4.8	110	1	 
5974	12	4720	2	5.1	101	1	2
5975	77	5764	1	5.11	207	8	 
5975	 	6639	2	5.8	140	8	 
5976	70	473	2	5.4	200	5	 
5977	50	474	1	5.8	150	8	0
5977	49	2632	2	5.6	114	8	0
5981	29	2011	1	6	175	6	1
5981	2	3803	2	3	26	15	0
5981	28	5318	2	5.3	110	10	1
5984	47	5765	1	 	 	 	 
5984	46	6640	2	 	 	 	 
5984	24	7238	1	 	 	 	 
5984	22	7519	2	 	 	 	 
5985	58	1752	1	 	 	4	4
5985	59	3596	2	 	 	5	3
5992	41	475	1	6.2	225	40	2
5992	42	2633	2	5.8	145	20	 
5992	12	4073	1	5.7	105	5	 
5992	9	5035	2	5	76	10	 
5995	69	1753	1	5.1	190	25	4
5995	62	3597	2	5.6	180	15	0
5999	79	476	2	5.4	170	7	3
6006	78	2012	1	6	180	40	10
6006	66	3804	2	5.6	160	30	10
6012	73	5766	1	5.1	160	4	 
6012	 	6641	2	5.6	125	12	 
6015	79	5767	1	 	 	 	 
6015	78	6642	2	 	 	 	 
6018	56	479	1	5.1	200	14	2
6018	55	2635	2	5.7	180	24	8
6018	 	4074	2	5.8	200	18	5
6018	 	4790	1	5.9	190	7	 
6018	 	5036	2	5.9	170	18	7
6020	67	480	2	5.6	153	42	7
6026	73	2013	1	6.1	250	3	 
6026	68	3805	2	5.8	180	 	6
6028	47	1754	1	5.8	191	5	3
6028	8	2291	2	4.6	60	7	3
6028	44	3598	2	5.6	135	4	4
6028	6	4501	2	4.2	50	7	3
6030	76	5768	1	6.2	200	20	 
6030	76	6643	2	5	145	20	 
6050	72	481	1	5.8	200	28	2
6050	72	2636	2	5.4	180	14	0
6063	57	5771	1	6.4	220	2	0
6063	47	6645	2	5.4	 	2	0
6063	16	7239	1	6	160	5	1
6063	2	7520	2	5.8	145	2	10
6065	66	1757	1	6	203	9	 
6065	62	3600	2	5.4	115	3	 
6071	73	5246	2	5.5	145	12	0
6072	75	482	1	6.2	175	10	 
6072	73	2637	2	5.2	138	12	 
6077	69	483	2	5.4	158	27	0
6078	32	5772	1	6	240	17	 
6078	32	6646	2	5.9	 	17	 
6078	4	7240	1	3.1	 	 	 
6078	2	7521	1	2.8	 	 	 
6084	33	484	1	6.6	210	10	0
6084	30	2638	2	6	155	20	3
6084	5	4075	2	4.6	54	40	2
6084	3	5037	2	3.6	43	40	2
6094	33	485	1	5.11	205	10	5
6094	34	2639	2	5.5	135	5	1
6094	5	4076	1	3.6	40	10	1
6094	2	5038	1	2.4	26	10	1
6095	31	1758	1	5.9	165	5	2
6095	30	3601	2	5.6	135	3	1
6098	44	1759	1	6.1	175	3	1
6098	7	2292	2	4.3	50	0	5
6098	36	3602	2	5.3	140	2	2
6098	9	4502	1	4.7	70	0	5
6098	3	4888	2	4	35	2	0
6105	64	1760	1	6	265	40	 
6105	63	3603	2	5.2	135	30	10
6106	78	486	1	5.1	195	15	1
6106	77	2640	2	5.5	125	25	1
6107	48	487	2	5.6	130	28	 
6107	13	2641	1	5.5	110	14	2
6107	11	4077	1	5.4	100	14	4
6107	9	5039	1	5	80	14	1
6108	65	488	1	6.1	192	5	0
6108	63	2642	2	5.6	140	10	0
6127	79	5773	1	5.11	168	24	 
6127	83	6647	2	5.2	180	10	 
6131	76	490	1	5.1	208	45	4
6131	72	2643	2	5.8	155	45	1
6133	46	491	1	5.9	145	4	1
6133	47	2644	2	5.4	119	2	3
6140	44	5774	1	5.11	219	5	 
6140	47	6648	2	 	 	 	 
6144	45	1761	1	5.8	168	4	3
6144	1	2293	2	2	12	 	 
6144	42	3604	2	5.7	140	6	1
6144	2	4503	2	2.1	26	 	 
6151	86	492	2	5.1	110	30	5
6154	35	1762	1	5.1	175	10	2
6154	1	2294	1	2.7	30	20	5
6154	32	3605	2	5.7	140	8	3
6154	1	4504	1	2.7	30	20	5
6157	68	493	1	5.9	135	20	 
6157	67	2645	2	 	 	 	 
6159	57	5775	1	 	 	 	 
6159	56	6649	2	 	 	 	 
6159	23	7241	1	 	 	 	 
6160	56	494	1	5.1	195	8	2
6160	55	2646	2	5.8	180	8	 
6160	18	4078	1	6.4	220	10	1
6162	83	495	1	5.6	170	20	2
6162	77	2647	2	 	 	 	 
6164	57	496	2	5.6	175	14	2
6164	16	2648	1	6	155	14	8
6166	86	5776	2	4.11	115	0	0
6169	54	497	2	5.3	 	 	 
6173	75	5777	1	5.1	150	 	40
6173	72	6650	2	5.2	118	 	10
6182	71	5778	1	5.11	212	25	 
6182	67	6651	2	5.4	135	25	 
6183	63	5779	2	5.7	180	5	 
6186	55	498	1	6	180	30	2
6186	53	2649	2	5.1	160	35	 
6205	54	499	1	5.11	285	4	0
6205	50	2650	2	5.7	19	30	5
6205	21	4079	2	5.7	149	10	12
6206	90	500	2	 	 	 	 
6207	44	501	2	5.1	 	5	3
6208	76	502	2	5.4	150	45	20
6208	82	2651	1	5.3	160	20	15
6210	51	1764	1	5.1	185	7	3
6210	19	2295	1	5.9	165	20	1
6210	52	3607	2	5.4	145	10	3
6210	21	4505	1	5.11	165	2	0
6210	16	4889	2	5.3	120	5	10
6211	43	1765	1	5.8	175	4	5
6211	12	2296	2	 	 	3	3
6211	43	3608	2	5.8	 	3	1
6211	17	4506	1	5.1	165	45	4
6211	11	4890	1	 	 	10	1
6211	7	4946	2	 	 	10	3
6212	59	503	1	6.4	180	3	2
6212	55	2652	2	5.6	180	3	0
6215	78	5780	1	 	 	 	 
6215	75	6652	2	 	 	 	 
6216	55	504	1	5.1	165	2	4
6216	58	2653	2	 	 	 	 
6217	58	505	1	6.5	225	15	8
6217	56	2654	2	4.11	140	15	1
6218	 	1766	2	5.7	132	10	 
6222	67	506	1	6.2	195	6	 
6222	68	2655	2	5.6	 	5	 
6230	58	507	1	6	200	5	 
6230	59	2656	2	5.6	 	5	 
6232	58	508	2	5.9	250	40	 
6232	94	2657	2	5.6	124	14	 
6234	81	509	2	5.4	165	 	 
6237	68	5781	2	5.1	130	8	0
6237	69	6653	1	 	 	 	 
6238	65	2014	2	 	 	 	 
6238	68	5371	1	 	 	 	 
6249	66	510	2	5.3	 	4	 
6249	67	2658	1	5.11	205	0	 
6253	66	511	1	5.1	195	35	0
6253	63	2659	2	5.9	165	25	0
6256	66	5783	1	5.11	165	40	5
6256	68	6654	2	5.5	125	25	0
6262	70	512	1	5.11	163	5	2
6262	67	2660	2	5.5	130	5	2
6267	43	5784	1	5.6	180	2	3
6267	44	6655	2	5.9	150	3	3
6267	19	7242	1	6.1	190	3	0
6267	16	7522	1	6.2	205	4	10
6270	74	513	1	5.7	160	35	 
6270	74	2661	2	5.6	126	25	 
6275	51	514	2	5.6	150	10	10
6279	54	515	1	6.3	210	55	6
6279	48	2662	2	5.9	140	35	14
6279	18	4080	2	5.11	130	24	3
6279	15	5040	1	5.6	110	8	16
6287	47	516	1	5.11	195	5	5
6287	43	2663	2	5.7	125	5	5
6287	10	4081	2	4.7	65	3	2
6288	43	1767	1	5.3	155	2	4
6288	13	2297	2	5.4	110	3	 
6288	44	3609	2	5.7	131	6	 
6288	16	4507	2	5.5	127	18	 
6297	52	5785	1	6.2	210	8	2
6297	52	6656	2	5.4	150	6	2
6298	77	517	1	5.8	165	14	5
6298	72	2664	2	5.3	160	21	12
6303	47	5786	1	5.1	 	1	 
6303	46	6657	2	5.7	 	1	 
6303	16	7243	1	5.1	 	5	 
6303	13	7523	2	5.5	 	5	 
6303	13	7678	1	5.3	 	5	 
6303	7	7729	1	4.7	 	5	 
6304	21	518	2	5.2	162	35	3
6304	84	5320	2	5.9	125	70	10
6305	51	519	1	6	215	15	 
6308	83	520	1	6	214	 	 
6308	81	2665	2	5.7	123	 	 
6311	67	1768	1	5.11	185	15	3
6311	66	3610	2	5.3	135	20	3
6313	58	5788	1	6	174	10	1
6313	59	6659	2	5.6	130	10	1
6314	52	521	1	6	170	20	5
6314	45	2666	2	5.4	125	15	5
6314	9	4082	2	4.4	75	20	10
6314	5	5041	2	3.6	45	15	5
6318	52	522	1	5.7	160	8	12
6318	 	5321	 	5.2	120	20	2
6318	 	5322	 	5.1	140	2	8
6326	74	523	1	5.5	185	8	3
6326	72	2667	2	5.1	160	4	1
6328	56	5789	1	5.11	185	3	2
6328	55	6660	2	5.4	128	5	 
6330	54	1770	1	5.8	200	8	0
6330	53	3612	2	5.8	210	8	0
6330	25	4509	2	5.5	160	12	0
6333	51	5790	1	6	235	50	4
6333	48	6661	2	5	145	52	6
6333	17	7244	2	5	120	60	10
6333	16	7524	2	5.1	160	60	10
6338	61	5791	1	5.8	180	5	0
6338	55	6662	2	5.6	155	4.5	0
6346	71	1771	1	5.8	200	0	0
6346	69	3613	2	5.1	 	2	0
6348	33	524	2	5.8	175	18	0
6348	37	2668	1	6.2	180	3	0
6348	12	4083	2	5.2	100	12	 
6348	 	4791	1	3	39	8	 
6348	8	5042	2	4	75	12	 
6349	64	525	1	6.4	245	10	2
6349	58	2669	2	5.4	150	8	2
6350	64	1772	2	5.4	117	 	30
6354	50	526	1	6.3	200	12	 
6354	49	2670	2	5.4	140	8	 
6354	24	4084	2	5.5	115	3	 
6354	56	4792	1	6.2	280	2	 
6354	20	5043	2	5.8	130	3	 
6355	70	527	1	5.5	129	18	0
6355	69	2671	2	5.3	115	10	0
6360	50	5792	1	5.1	195	2	0
6365	77	528	2	5	105	3	 
6365	 	5323	 	5.8	155	3	 
6370	77	5793	2	 	 	 	 
6370	79	6663	1	5.8	150	50	 
6370	54	7245	1	5.4	136	15	40
6372	29	1773	1	5.11	200	20	10
6372	30	3614	2	5.4	130	20	5
6372	1	4510	1	2.7	30	10	 
6375	99	5794	2	 	 	 	 
6375	77	6664	2	5.4	165	84	7
6377	61	5795	1	5.1	220	20	 
6381	80	1774	2	4.11	130	2	0
6383	58	529	1	6.2	185	20	 
6383	 	2672	2	5.2	140	15	 
6384	72	5796	1	5.11	240	8	0
6384	70	6665	2	5.4	240	5	0
6388	58	1776	2	5.9	200	10	3
6389	77	5797	1	5.1	168	3	 
6389	75	6666	2	5.2	170	3	 
6390	35	530	1	5.11	160	10	2
6390	34	2673	2	5.6	120	5	0
6390	4	4085	2	3.5	39	10	0
6390	62	4793	1	5.9	185	20	0
6390	1	5044	2	1.9	21	0	0
6390	62	5239	2	5.2	125	20	0
6392	46	1777	2	5.3	160	30	1
6392	17	2298	2	5.3	120	30	22
6392	46	3615	1	6	175	30	4
6392	19	4511	1	5.11	190	30	42
6393	41	531	1	6	180	6	10
6393	45	2674	2	5.6	 	2	1
6393	15	4086	2	5.6	145	4	4
6393	13	5045	2	5.4	115	10	10
6395	83	5798	1	6.1	215	3	 
6395	 	6667	2	5.2	128	5	1
6396	49	532	2	5.6	135	50	5
6396	15	2675	1	5.4	95	24	 
6396	 	4087	2	5.4	110	24	9
6396	 	5324	 	6	190	50	 
6397	64	533	2	5.4	158	12	0
6398	67	534	2	5.3	175	5	 
6398	65	2676	1	6	179	5	 
6399	61	535	1	5.7	185	6	4
6399	60	2677	2	5.5	140	6	4
6399	27	4088	1	5.1	190	4	2
6401	35	2015	2	5.3	117	20	0
6401	36	3806	1	 	 	25	6
6401	6	4610	1	 	 	30	0
6401	2	4721	1	 	 	20	0
6410	52	536	1	6.3	185	20	12
6410	53	2678	2	5.5	140	10	7
6410	24	4089	2	5.7	150	10	6
6410	21	5046	1	6.3	195	3	2
6412	64	5799	1	 	 	 	 
6412	61	6668	2	 	 	 	 
6416	78	5800	2	5.5	136	36	 
6417	33	537	1	6	185	50	 
6417	31	2679	2	5.7	135	60	 
6417	3	4090	2	 	 	 	 
6417	0	5047	1	 	 	 	 
6420	64	538	1	 	 	10	0
6420	63	2680	2	 	 	10	0
6433	75	540	1	5.11	220	10	0
6433	70	2682	2	5.1	153	15	0
6435	42	5801	1	5.7	 	5	7
6435	42	6669	2	5.7	 	8	5
6435	18	7246	1	5.1	 	7	7
6435	13	7525	1	5.4	 	10	7
6441	61	5802	2	5.6	150	7	 
6443	74	541	2	5	120	5	 
6443	78	2683	1	5.1	185	50	 
6448	67	542	2	5.2	155	60	5
6448	81	2684	1	5.7	173	20	2
6450	43	543	2	5.8	145	14	8
6450	56	2685	1	5.7	170	35	3
6450	5	4091	2	3.6	42	30	 
6450	7	5048	1	4.2	52	20	 
6459	68	544	2	5.5	182	21	3
6459	62	2686	1	6	194	12	 
6460	77	5803	1	6	212	15	 
6460	75	6670	2	5.3	130	15	 
6463	62	5804	1	6	250	8	3
6463	50	6671	2	5.7	140	10	2
6464	66	545	2	5.4	155	10	2
6470	55	547	1	6	195	2	3
6479	72	548	1	5.8	160	 	 
6479	72	2688	2	5.6	198	 	 
6479	40	4092	1	6.1	160	 	 
6484	60	549	2	5.6	135	22	30
6486	66	550	1	5.6	270	2	 
6486	68	5325	2	5.8	230	2	 
6488	71	551	1	5.6	165	22	 
6488	67	2689	2	5.4	120	16	 
6489	65	5805	1	5.1	225	10	 
6489	65	6672	2	5.5	142	6	 
6490	89	1778	1	5.1	150	 	 
6492	82	552	1	5.1	182	20	 
6492	77	2690	2	5.5	180	20	 
6496	37	553	2	5.2	116	4	0
6506	70	554	1	6.1	275	30	10
6506	70	2691	1	5.2	115	30	 
6507	73	555	2	5.2	126	20	 
6507	76	2692	1	5.6	149	40	 
6507	40	4093	1	5.6	183	 	 
6510	82	556	1	5.11	190	0	0
6510	81	2693	2	5	125	7	0
6516	58	1779	2	5.6	180	14	1
6517	41	557	2	5.5	125	4	3
6518	31	5806	1	6.1	200	8	3
6518	30	6673	2	5.6	140	3	0
6518	2	7247	1	2.1	31	5	0
6518	1	7526	1	2.4	22	0	0
6522	63	558	2	5.6	170	5	 
